 Incipient Phase Type,Pressure,Temperature,Incipient Phase Composition
 Liq,  0.50000000000000000      ,   388.94726785159855      ,   4.5750739756748163E-002 ,  0.95424926024325396      ,
 Liq,  0.55258545903782386      ,   392.08498633972755      ,   4.7253141400520192E-002 ,  0.95274685859947983      ,
 Liq,  0.61070137908008493      ,   395.28380980137490      ,   4.8810459876209147E-002 ,  0.95118954012379076      ,
 Liq,  0.67492940378800148      ,   398.54549603631045      ,   5.0425288155607123E-002 ,  0.94957471184439279      ,
 Liq,  0.74591234882063506      ,   401.87185566979520      ,   5.2100402916160742E-002 ,  0.94789959708383908      ,
 Liq,  0.82436063535006399      ,   405.26475267412053      ,   5.3838783537000147E-002 ,  0.94616121646299989      ,
 Liq,  0.91105940019525444      ,   408.72610469861002      ,   5.5643633650486232E-002 ,  0.94435636634951381      ,
 Liq,   1.0068763537352383      ,   412.25788316930908      ,   5.7518405671369149E-002 ,  0.94248159432863066      ,
 Liq,   1.1127704642462337      ,   415.86211311271916      ,   5.9466828811543901E-002 ,  0.94053317118845603      ,
 Liq,   1.2298015555784747      ,   419.54087264973089      ,   6.1492941192926497E-002 ,  0.93850705880707341      ,
 Liq,   1.3591409142295225      ,   423.29629209594850      ,   6.3601126801720281E-002 ,  0.93639887319827975      ,
 Liq,   1.5020830119732165      ,   427.13055259252252      ,   6.5796158191827561E-002 ,  0.93420384180817240      ,
 Liq,   1.6600584613682736      ,   431.04588417677701      ,   6.8083246052362920E-002 ,  0.93191675394763696      ,
 Liq,   1.8346483338096220      ,   435.04456318358217      ,   7.0468097018822867E-002 ,  0.92953190298117705      ,
 Liq,   2.0275999834223373      ,   439.12890884560625      ,   7.2956981446727548E-002 ,  0.92704301855327242      ,
 Liq,   2.2408445351690323      ,   443.30127893179247      ,   7.5556813306323634E-002 ,  0.92444318669367642      ,
 Liq,   2.4765162121975570      ,   447.56406422684199      ,   7.8275244931605481E-002 ,  0.92172475506839435      ,
 Liq,   2.7369736958635995      ,   451.91968160739600      ,   8.1120780116040805E-002 ,  0.91887921988395926      ,
 Liq,   3.0258585681696588      ,   456.38595620993931      ,   8.4113356864807795E-002 ,  0.91588664313519208      ,
 Liq,   3.3616038735250244      ,   461.17522256328931      ,   8.7410998971273315E-002 ,  0.91258900102872653      ,
 Liq,   3.5518661276442627      ,   463.72512565339679      ,   8.9206002931203357E-002 ,  0.91079399706879649      ,
 Liq,   3.7528969692308207      ,   466.30582710910522      ,   9.1051675470441226E-002 ,  0.90894832452955876      ,
 Liq,   3.9653058858395371      ,   468.91772730635563      ,   9.2950395702939753E-002 ,  0.90704960429706016      ,
 Liq,   4.1897368612004113      ,   471.56122231928845      ,   9.4904722395111787E-002 ,  0.90509527760488817      ,
 Liq,   4.4268703276556813      ,   474.23670264387647      ,   9.6917413130323829E-002 ,  0.90308258686967602      ,
 Liq,   4.6774252291022131      ,   476.94455174981346      ,   9.8991446156549742E-002 ,  0.90100855384345013      ,
 Liq,   4.9421612006936497      ,   479.68514443358009      ,  0.10113004539018094      ,  0.89886995460981889      ,
 Liq,   5.2218808719107699      ,   482.45884494012773      ,  0.10333670915082606      ,  0.89666329084917396      ,
 Liq,   5.5174322999825280      ,   485.26600481379467      ,  0.10561524332988333      ,  0.89438475667011663      ,
 Liq,   5.8297115410354543      ,   488.10696043045107      ,  0.10796979985770515      ,  0.89203020014229495      ,
 Liq,   6.1596653667666370      ,   490.98203015193292      ,  0.11040492154086444      ,  0.88959507845913555      ,
 Liq,   6.5082941348767545      ,   493.89151102981174      ,  0.11292559460694020      ,  0.88707440539305993      ,
 Liq,   6.8766548219657393      ,   496.83567496741148      ,  0.11553731063927888      ,  0.88446268936072103      ,
 Liq,   7.2658642280862642      ,   499.81476422533120      ,  0.11824614003626563      ,  0.88175385996373434      ,
 Liq,   7.6771023626706372      ,   502.82898612447616      ,  0.12105881972787064      ,  0.87894118027212942      ,
 Liq,   8.1116160220965980      ,   505.87850675892497      ,  0.12398285868274239      ,  0.87601714131725761      ,
 Liq,   8.5707225697385301      ,   508.96344347462843      ,  0.12702666582298319      ,  0.87297333417701684      ,
 Liq,   9.0558139299644811      ,   512.08385579283322      ,  0.13019970645038156      ,  0.86980029354961841      ,
 Liq,   9.5683608081880287      ,   515.23973435008202      ,  0.13351269535570578      ,  0.86648730464429413      ,
 Liq,   10.109917149769414      ,   518.43098727564836      ,  0.13697783770360514      ,  0.86302216229639495      ,
 Liq,   10.682124851284470      ,   521.65742321068126      ,  0.14060913298180430      ,  0.85939086701819578      ,
 Liq,   11.286718738445037      ,   524.91872985672899      ,  0.14442276344499144      ,  0.85557723655500861      ,
 Liq,   11.925531825762954      ,   528.21444646874579      ,  0.14843759766126619      ,  0.85156240233873404      ,
 Liq,   12.600500873903981      ,   531.54392798578465      ,  0.15267585380390442      ,  0.84732414619609586      ,
 Liq,   13.313672261580438      ,   534.90629736057144      ,  0.15716398936060647      ,  0.84283601063939384      ,
 Liq,   14.067208189785099      ,   538.30038082079682      ,  0.16193391954592715      ,  0.83806608045407349      ,
 Liq,   14.863393237176343      ,   541.72461774035912      ,  0.16702472625409534      ,  0.83297527374590585      ,
 Liq,   15.704641286489300      ,   545.17693149212573      ,  0.17248512293291696      ,  0.82751487706708515      ,
 Liq,   16.593502842972526      ,   548.65453800365356      ,  0.17837712920901427      ,  0.82162287079098573      ,
 Liq,   17.857396629431705      ,   553.32394508883010      ,  0.18704839459144817      ,  0.81295160540855171      ,
