0.00001804777	98066.00000
0.00001744314	82375898.00000
0.00001715578	128467000.00000
0.00001687772	178971000.00000
0.00001660854	233889000.00000
0.00001634780	293709000.00000
0.00001613983	346175000.00000
0.00001609513	359414000.00000
0.00001589069	416292000.00000
0.00001584876	429531000.00000
0.00001564913	490332000.00000
0.00001560981	507004000.00000
0.00001539636	577612000.00000
0.00001537665	590360000.00000
0.00001517971	666362000.00000
0.00001517971	667833000.00000
0.00001495540	764919000.00000
0.00001495540	766390000.00000
0.00001473763	872792000.00000
