293.15	2.4
303.15	4.266
313.15	7.333
323.15	12.332
333.15	19.932
343.15	31.224
412.75	357
432.85	613
451.25	960
463.15	1255
473.35	1562
482.55	1885
492.65	2298
504.15	2850
507.77	3043
521.28	3854
535.18	4851
541.49	5364
552.6	6366
557.97	6899
561.69	7288
571.31	8371
645.95	21674
646.04	21794
646.07	21804
647.09	21336
